Wavelength[nm],T% at AOI 0 deg
539.5,8.43E-06
539,3.02E-05
538.5,-0.00015586472
538,-8.42E-05
537.5,-0.0001243200968
537,0.0001372843835
536.5,-0.0001153586563
536,0.0001687196054
535.5,-3.81E-06
535,7.40E-05
534.5,-4.63E-05
534,7.62E-05
533.5,0.0001106454438
533,-0.0001327353384
532.5,3.98E-05
532,-0.0002676491858
531.5,-1.63E-05
531,0.0001944253017
530.5,6.67E-05
530,0.0001636560482
529.5,0.0002146701008
529,-0.0001457637845
528.5,6.35E-05
528,-0.0001836728916
527.5,-9.28E-05
527,-0.0001570405584
526.5,0.000100967336
526,9.26E-05
525.5,0.000165418096
525,-4.57E-05
524.5,4.26E-05
524,-3.92E-05
523.5,0.000104032355
523,8.25E-05
522.5,-0.0001521422237
522,-0.0001109518053
521.5,0.0001301762968
521,0.0001334739209
520.5,2.15E-05
520,7.80E-05
519.5,2.56E-05
519,-5.58E-06
518.5,7.26E-05
518,-2.31E-05
517.5,0.0001325018238
517,-4.82E-05
516.5,3.33E-05
516,3.86E-05
515.5,9.52E-05
515,8.13E-05
514.5,-2.95E-05
514,0.0001725675538
513.5,-8.28E-06
513,-0.0001432386925
512.5,4.57E-05
512,-0.0001769493101
511.5,8.17E-05
511,3.14E-06
510.5,-8.77E-05
510,-2.94E-05
509.5,-5.66E-05
509,0.0001981876267
508.5,-6.47E-05
508,0.0001159161038
507.5,0.0001926068508
507,0.0001324030309
506.5,-5.01E-07
506,-2.00E-05
505.5,0.0001946833509
505,4.55E-05
504.5,9.75E-05
504,-1.00E-04
503.5,6.05E-05
503,8.33E-05
502.5,-0.0001084195537
502,8.69E-05
501.5,7.78E-07
501,-4.66E-05
500.5,0.0001658089895
500,-6.78E-05
499.5,-8.11E-05
499,-2.03E-05
498.5,-9.89E-05
498,3.49E-05
497.5,0.0001337982394
497,-8.70E-05
496.5,0.0002141228615
496,0.000113394548
495.5,0.0001542457612
495,0.0001542841492
494.5,0.0001861874771
494,0.0001432702993
493.5,0.0001559606171
493,0.0001954909239
492.5,-6.99E-06
492,-5.81E-05
491.5,-3.92E-05
491,1.19E-05
490.5,-8.13E-05
490,-0.0001095284606
489.5,5.52E-05
489,-9.77E-05
488.5,-0.0001589737949
488,-9.51E-06
487.5,0.0001253304945
487,0.0001217341123
486.5,0.0001622704585
486,-5.88E-05
485.5,0.0001908807026
485,-0.0001322114549
484.5,-8.57E-05
484,-3.01E-05
483.5,-4.80E-05
483,-1.75E-05
482.5,0.00010256315
482,-0.0003028364445
481.5,-0.0002320389904
481,-4.77E-05
480.5,0.0001832181879
480,-8.83E-05
479.5,-1.94E-05
479,0.0001970823796
478.5,-9.31E-06
478,4.41E-05
477.5,6.10E-05
477,-9.93E-05
476.5,0.0002476804948
476,-6.97E-05
475.5,0.000131234774
475,-0.0001776115969
474.5,-9.04E-06
474,-8.64E-05
473.5,8.23E-05
473,7.74E-05
472.5,-0.0001234622614
472,-3.81E-05
471.5,4.05E-05
471,6.42E-05
470.5,-2.01E-05
470,-5.67E-05
469.5,0.0002513412037
469,6.63E-05
468.5,-6.29E-06
468,-0.0001245475578
467.5,0.000109274617
467,0.0001496512996
466.5,6.63E-05
466,-0.0001443041983
465.5,-0.0001871077984
465,0.0001156499347
464.5,4.11E-06
464,5.91E-06
463.5,-0.0001555704366
463,-0.0001682245202
462.5,0.0001519934303
462,0.0001047203914
461.5,0.0001437315805
461,0.0001785587519
460.5,0.0001174332865
460,-0.0001723911264
459.5,7.54E-05
459,5.19E-05
458.5,-4.02E-05
458,-4.95E-05
457.5,0.0001195174627
457,-0.0002367673442
456.5,0.0001412578713
456,-8.53E-05
455.5,0.0001395547151
455,0.0002614522818
454.5,0.000131962559
454,-4.62E-06
453.5,0.0003201546497
453,5.30E-05
452.5,-0.0001053685119
452,0.0002544106101
451.5,-0.0001356681169
451,2.61E-05
450.5,0.0001325065241
450,0.0002844151168
449.5,0.000188082704
449,0.0001299660362
448.5,-6.21E-06
448,-8.38E-05
447.5,3.51E-06
447,-3.23E-05
446.5,-0.000186661724
446,5.72E-05
445.5,0.0001113108592
445,-4.92E-05
444.5,0.0001067994817
444,0.0001560876262
443.5,-0.0001651888742
