Wavelength[nm],T% at AOI 0 deg
512.5,-0.0001998709631
512,-0.000207133533
511.5,0.000175623456
511,7.75E-05
510.5,3.91E-05
510,-1.18E-05
509.5,6.30E-05
509,0.0001663431758
508.5,-2.41E-05
508,1.64E-06
507.5,8.96E-05
507,1.35E-06
506.5,7.87E-05
506,8.36E-05
505.5,6.56E-06
505,2.15E-05
504.5,0.0001473188458
504,-3.97E-05
503.5,-8.36E-05
503,-3.17E-05
502.5,-5.03E-05
502,0.0001653904619
501.5,4.14E-05
501,-7.75E-06
500.5,0.0001636098023
500,-8.61E-05
499.5,-4.97E-05
499,-8.69E-05
498.5,0.0001352110266
498,3.09E-05
497.5,4.71E-05
497,-0.000291070668
496.5,2.03E-05
496,0.0001705396717
495.5,5.69E-05
495,-3.18E-06
494.5,6.67E-05
494,9.99E-05
493.5,-5.74E-05
493,0.0001373069535
492.5,9.40E-05
492,3.72E-05
491.5,6.30E-05
491,-1.77E-05
490.5,-9.62E-05
490,7.81E-05
489.5,0.0002173504472
489,-8.71E-05
488.5,-0.0002318512561
488,-0.0001063979216
487.5,-4.83E-05
487,-0.0001592575427
486.5,0.0001468243572
486,4.02E-05
485.5,-5.32E-05
485,-2.75E-05
484.5,0.0001147039366
484,0.0001066178229
483.5,2.68E-05
483,0.0001591458858
482.5,4.29E-05
482,-0.0001491760777
481.5,-0.0002617816208
481,3.51E-05
480.5,0.0001115314517
480,8.16E-06
479.5,9.50E-05
479,0.0001590678585
478.5,5.70E-05
478,2.52E-06
477.5,8.95E-05
477,-3.62E-05
476.5,0.0001752410462
476,-2.63E-05
475.5,5.87E-05
475,-3.98E-05
474.5,-8.49E-05
474,2.32E-05
473.5,2.23E-05
473,6.96E-05
472.5,1.17E-05
472,-9.14E-05
471.5,-3.61E-06
471,0.0001659634436
470.5,0.0001063132149
470,-7.28E-05
469.5,0.0001926124678
469,-8.00E-05
468.5,-0.0001117780484
468,-0.0002626447822
467.5,0.0003162810463
467,0.0002583386668
466.5,0.0001667761971
466,-0.0002397883072
465.5,-9.20E-05
465,-9.71E-05
464.5,2.15E-05
464,-6.98E-05
463.5,-0.0001622638665
463,-0.0001737393759
462.5,-9.30E-05
462,-7.89E-06
461.5,2.97E-05
461,3.24E-05
460.5,0.0001509503199
460,-0.0002257255401
459.5,2.04E-05
459,5.29E-05
458.5,-0.0002520214475
458,-8.46E-05
457.5,-0.0001232394279
457,-6.02E-05
456.5,0.0003670521255
456,-4.07E-05
455.5,5.68E-05
455,-1.25E-05
454.5,7.36E-05
454,-2.96E-05
453.5,0.000217898807
453,-1.06E-06
452.5,-1.39E-05
452,-6.24E-06
451.5,5.15E-05
451,5.28E-05
